gene,baseMean,log2FoldChange,pvalue,padj
Zup1,2686.3648195009005,4.032780700337418,0.0,0.0
Stat5a,4537.036982109327,3.8183226940826174,0.0,0.0
Stat3,10338.68038195592,3.246765743040086,0.0,0.0
Gsr,2866.9026159838486,2.822558087026042,0.0,0.0
Tor1aip1,9695.689763235534,2.1840325658590225,0.0,0.0
Ifi35,3717.318958915708,3.394400705695935,0.0,0.0
Pstpip2,2423.9277497487724,4.215314031903482,0.0,0.0
Birc3,6485.977735408303,4.248389743351347,0.0,0.0
Msr1,24741.750473652774,2.3840659742592964,0.0,0.0
Eif4g2,53133.67692852628,1.920290054240493,0.0,0.0
Tor1aip2,13455.70970319956,2.7291790875314192,0.0,0.0
Slc7a2,13646.746440231023,6.527684311601231,0.0,0.0
Pnpt1,3081.0412164294703,2.650851889914275,0.0,0.0
Ccrl2,5479.211868278252,7.218768734438898,0.0,0.0
Ptges,9281.422149577504,9.810357279563048,0.0,0.0
Tlr3,2196.8815408848327,4.247177343513615,0.0,0.0
Slc31a2,5447.734566953669,3.5679440028174385,0.0,0.0
Psme1,4935.726084712141,2.265480169726737,0.0,0.0
Samsn1,3364.8511764117634,3.5717090870785353,0.0,0.0
Tma16,2703.957391899742,3.95487455441535,0.0,0.0
Plek,54046.044049784774,4.308477100416018,0.0,0.0
Trim30c,3906.8643121389346,9.493761040688511,0.0,0.0
Gbp7,7014.099079998249,7.4245467641200715,0.0,0.0
Mndal,13450.760558258657,4.870111538437398,0.0,0.0
Ifi204,20279.40662471296,4.5198537422757905,0.0,0.0
Gbp5,33578.32439401262,11.24258486994048,0.0,0.0
Fmnl2,3299.111395583234,3.792384337449097,0.0,0.0
Gpd2,4711.828058382047,3.696180948539769,0.0,0.0
Cln5,3827.742419342933,2.4484794389528663,0.0,0.0
Trim21,4913.411787186436,4.037725861366938,0.0,0.0
Aim2,2987.2850047924926,3.2310143757564775,0.0,0.0
Nfkb1,17412.44180962788,3.2716509098474145,0.0,0.0
Tet2,4246.400187262906,3.313586743850605,0.0,0.0
Trim30a,17225.179717877723,3.8689960815697835,0.0,0.0
Pgap2,2003.3325420068757,2.7542659289248874,0.0,0.0
Sec24b,6108.147865683477,2.5821444753491165,0.0,0.0
Tank,3364.517085803672,2.7077942558300823,0.0,0.0
Mvp,7022.062222684542,2.18065283740967,0.0,0.0
Lrrc25,8131.623877633149,2.8529596040475536,0.0,0.0
Socs3,34515.65762115748,10.291562715539218,0.0,0.0
Ifih1,21181.873040444345,5.840914385375845,0.0,0.0
Gca,1039.8938108182308,5.087503190268622,0.0,0.0
Mtmr14,4140.526050445197,3.24209710822078,0.0,0.0
Batf2,1673.2984554845946,6.2856849205732,0.0,0.0
Fam241a,3453.2188204998142,3.5855741623393795,0.0,0.0
Pgs1,4473.299180542444,2.4292337843374376,0.0,0.0
H2-T22,6201.337955938999,3.6932612471914834,0.0,0.0
Uba7,5058.20489032773,3.242641393786661,0.0,0.0
Gbp2,24637.312534881872,8.713558211873693,0.0,0.0
Kremen1,4159.663637815315,3.6600073168531004,0.0,0.0
Nmi,1796.5039572087705,3.4858021627649536,0.0,0.0
Psme2,9608.074325482821,3.3276081590750617,0.0,0.0
Gvin-ps7,23191.962775185897,3.9881070486892725,0.0,0.0
Traf1,8537.50111886474,6.820435191748678,0.0,0.0
Ikzf1,11327.187775428121,2.9754058146454683,0.0,0.0
Rap2a,3332.1255781839077,-2.797082033567717,0.0,0.0
Tlr1,3466.3174829121435,2.727528576782746,0.0,0.0
Ripk2,3413.8495555909326,4.219179368554365,0.0,0.0
Rnf31,3145.477956894402,2.9636602055203776,0.0,0.0
Myo1g,10309.722530178335,2.5224762124967106,0.0,0.0
Gvin2,1573.080013998541,3.8789129039275965,0.0,0.0
Marcks,19885.29653791382,3.0703034752287657,0.0,0.0
Tmem67,1031.9886769689117,4.556914564844583,0.0,0.0
Sp100,8502.789078419308,3.2063454479198907,0.0,0.0
Lyn,13846.872377186965,2.0357179033657973,0.0,0.0
Sp140,6484.1404862856225,5.08856379727434,0.0,0.0
Sp110,5340.387294609321,3.617490270935419,0.0,0.0
Cd47,11410.771344969215,2.7106904934685727,0.0,0.0
Ifi205,12224.71702064304,10.206283994028404,0.0,0.0
H3f3b,26436.46691521849,1.995429101605189,0.0,0.0
Mcoln2,2222.2991342393875,3.7409809131782836,0.0,0.0
Nfkbie,4033.1382012939716,3.851799370417181,0.0,0.0
Ifi203,15700.642864065545,5.543358447993189,0.0,0.0
Rnd3,2118.601265704828,3.1393901944079827,0.0,0.0
Trim30d,5987.532749433328,4.425638498498854,0.0,0.0
Ifi211,12740.415135482015,6.072477014007942,0.0,0.0
Mxd1,4239.370302352731,5.295248263283059,0.0,0.0
Il13ra1,1695.486319464789,3.969813654817301,0.0,0.0
Inpp5d,3850.934870417108,-3.7946439021724503,0.0,0.0
Irak2,3921.6877608995205,3.1371595812347532,0.0,0.0
Usp25,12513.075128034181,2.677387590675837,0.0,0.0
Slc2a1,4861.44006913831,2.9461999325693378,0.0,0.0
Arhgap26,2026.5472191249803,4.304325377556261,0.0,0.0
Il4ra,13779.400559940756,4.209467571556506,0.0,0.0
Ext1,3737.8124289476837,4.3837209000151445,0.0,0.0
Irf1,4838.117676090973,4.057368626205167,0.0,0.0
Ccl5,41302.13701595278,9.993217627791303,0.0,0.0
Ccl9,67640.08420472266,3.625774130294828,0.0,0.0
Dcp2,5319.822754883536,2.5154454837174107,0.0,0.0
Ccl3,68517.11228503517,8.140695810915421,0.0,0.0
Ccl4,62023.35218132308,8.627251806972684,0.0,0.0
Casp4,3793.0933115734947,5.574705775388869,0.0,0.0
Lztfl1,1647.026126554085,3.597392966822062,0.0,0.0
Sod2,26539.113203512108,5.244952911233099,0.0,0.0
Ets2,5523.759232074547,2.8538463451047487,0.0,0.0
Wfdc17,7309.9179155405955,3.0701898640341314,0.0,0.0
Parp10,5326.2155174532145,3.987622731007362,0.0,0.0
Mx1,25858.610541986574,8.29443242801172,0.0,0.0
Atp11a,4303.597930229433,2.4166728144750156,0.0,0.0
Lox,2613.863892406361,8.427980907730653,0.0,0.0
Vcan,6777.395285502321,7.7754124691365245,0.0,0.0
Tpst1,2921.3196261672797,3.6458419424785324,0.0,0.0
Agtrap,2956.7297389274336,2.725128267124959,0.0,0.0
Mthfr,9603.01254541593,3.7823966666035522,0.0,0.0
F10,1632.1821597324217,6.328622181193937,0.0,0.0
Mx2,5405.652574770588,7.141972911463151,0.0,0.0
Pfkfb3,25024.08393825237,6.329459954615788,0.0,0.0
Fscn1,2114.2729546386204,6.952900735069726,0.0,0.0
Optn,1422.3908940046847,3.56541422339713,0.0,0.0
Tnip1,13948.748107506848,4.771319171974965,0.0,0.0
Agrn,3210.7166329108964,3.6624460445545415,0.0,0.0
Isg15,17832.2120184122,6.800603518079574,0.0,0.0
Irgm2,8777.907063085535,4.79623450489304,0.0,0.0
Hip1,2832.4610464316897,-4.63285507654596,0.0,0.0
Cd14,37954.47259261853,3.0332806944725443,0.0,0.0
Fgl2,9860.585061394773,5.864471889156456,0.0,0.0
Nupr1,2292.543265979253,4.739652001756871,0.0,0.0
Dtx2,1977.2957676850374,3.7727814707282605,0.0,0.0
Igtp,9730.91048908091,5.616282104290161,0.0,0.0
Gsap,3386.656385961612,2.683224614036402,0.0,0.0
Rasa4,8769.581790280023,2.137804698038098,0.0,0.0
Gm12250,5004.1844117796545,6.119418085307251,0.0,0.0
Tle3,6756.666278210702,3.6207465246464134,0.0,0.0
Ccnd1,4533.615339461606,-4.097755195776906,0.0,0.0
Ptgs2,64346.60149477294,10.589885265382561,0.0,0.0
Ccl2,3776.9206039629244,4.49047041065765,0.0,0.0
Ccl7,2974.869005316536,6.402888771737982,0.0,0.0
Rffl,1784.0758961385854,4.663558519217778,0.0,0.0
Rgs2,3080.5514185158295,-3.8227054831206044,0.0,0.0
Slfn5,37106.37577971801,4.403464879066922,0.0,0.0
Fzd1,1157.1456203858218,6.401920522993774,0.0,0.0
Slfn9,6537.78467391176,3.1514937915154047,0.0,0.0
Slfn8,15185.594113781059,4.608074051027134,0.0,0.0
Slfn2,34870.27723239353,3.6392823149186633,0.0,0.0
Larp1,11985.019939816213,2.283774997983821,0.0,0.0
Ppp2r5a,6263.870057755031,2.226116045656529,0.0,0.0
Rgl1,4433.268310571166,3.978268912296191,0.0,0.0
Lgals9,7624.416087199109,3.4966136898541347,0.0,0.0
Casp1,6223.256232667165,3.0792677309315035,0.0,0.0
Tnfrsf1b,69175.55882909529,5.215153461594299,0.0,0.0
Zfp800,2654.467625882541,3.1602561994401444,0.0,0.0
Il15ra,1551.8659427136356,5.932497150988793,0.0,0.0
Gch1,4441.527812110129,4.556923002393277,0.0,0.0
Rnf19b,7802.269137454816,2.8442485283426393,0.0,0.0
Malt1,13571.122627018543,5.219889527330095,0.0,0.0
Gm5431,3648.881297521298,3.810165306044274,0.0,0.0
Mllt6,5299.702455018756,2.9815020530065106,0.0,0.0
Irgm1,12916.886877819443,4.47378957305664,0.0,0.0
Stk40,3821.146653006879,3.6648621262211867,0.0,0.0
Mmp14,18705.668205535054,7.149193114432114,0.0,0.0
Irf7,15580.404153167388,5.112227120853943,0.0,0.0
Arl5c,1375.6341813749787,4.142908760562264,0.0,0.0
Tfec,2964.915520128505,5.081505538299587,0.0,0.0
Pml,4629.256398586672,3.920036211953977,0.0,0.0
Csf3r,3591.553790268792,3.7783107653692083,0.0,0.0
Marcksl1,31705.999479340226,4.920874112413229,0.0,0.0
Mtdh,14167.53380045604,2.7674028445908534,0.0,0.0
Cav1,2974.7506339238535,3.976804445140704,0.0,0.0
Pnp,9405.103069258092,3.903269520695783,0.0,0.0
Azi2,4726.758626942789,2.9104482767003357,0.0,0.0
Snn,1326.0879924379117,5.099978649489218,0.0,0.0
Gm6377,3578.8088016444613,5.931468240575715,0.0,0.0
Notch1,2912.8761016705744,3.0770136683663765,0.0,0.0
St7,1112.2527948333893,4.340046462646394,0.0,0.0
Rtp4,6567.473318131505,3.247737635744804,0.0,0.0
Inpp5b,3396.5828976113476,2.6850806645666982,0.0,0.0
Mycl,1895.1167158374458,5.156154113429655,0.0,0.0
Slc2a6,13178.68721837944,6.19410295107074,0.0,0.0
Slc43a2,6039.594970508289,-3.3404051044300775,0.0,0.0
Zc3h12a,5397.41606833487,4.232223530695467,0.0,0.0
Il10,3879.381596551389,5.696864659071611,0.0,0.0
Mapkapk2,39436.69548422544,3.9739664623968647,0.0,0.0
Slc25a22,4868.460571868778,3.4345951536958084,0.0,0.0
